0,1,2,3,4,5,6,7,8,9,10,11,12,13
1,0,11,1,10,1,0,1,0,2,0,0,1,0
0,0,17,0,0,0,0,0,0,0,11,1,8,0
0,0,15,3,10,1,0,1,0,1,8,1,1,0
0,0,11,0,1,1,0,0,0,2,12,1,1,0
0,0,11,1,9,0,0,1,0,1,11,1,11,0
0,1,14,2,9,1,0,1,0,1,13,1,8,1
0,1,14,1,9,0,0,1,0,2,12,1,11,1
0,0,15,4,13,1,1,0,0,0,11,1,0,0
1,0,15,3,11,0,0,1,0,1,11,1,12,0
0,0,4,0,0,0,0,0,0,0,9,1,8,0
0,1,14,2,11,1,0,1,0,2,11,1,12,1
0,2,15,3,12,0,0,1,0,2,12,1,10,1
0,3,1,0,10,0,0,1,0,0,11,1,12,1
0,0,11,1,10,0,0,1,0,0,11,1,11,0
1,0,14,2,12,0,0,1,0,0,14,1,10,0
0,0,14,2,9,0,0,1,0,0,14,1,1,0
0,0,16,4,12,1,0,1,0,0,10,1,9,1
0,0,11,1,8,0,0,1,0,1,11,1,10,0
0,2,11,1,9,0,0,1,0,2,9,1,10,1
0,1,14,2,9,1,0,1,0,1,11,1,11,1
0,0,19,7,13,0,0,1,0,0,13,1,11,1
1,0,17,3,9,0,0,1,0,1,13,1,10,0
0,0,11,2,14,1,1,0,0,0,1,1,2,0
1,0,17,5,11,1,0,1,0,0,1,0,13,0
1,1,15,0,1,0,0,0,0,1,11,1,9,0
1,0,11,1,13,0,0,1,0,0,13,1,11,0
0,0,1,1,9,1,1,0,0,0,2,1,10,0
0,1,17,1,8,1,0,1,0,2,8,1,10,0
0,2,14,0,9,0,0,0,0,2,10,1,1,1
0,2,17,5,14,1,0,1,0,0,11,1,2,0
0,0,1,0,8,0,0,0,0,1,11,1,9,0
0,1,14,2,12,0,0,1,0,0,13,1,9,1
1,0,16,4,12,0,0,1,0,0,5,0,13,0
0,0,16,4,9,0,0,1,0,0,10,1,10,0
1,1,0,0,10,0,0,0,0,0,10,1,11,0
0,2,0,0,9,1,0,0,0,0,11,1,11,0
0,0,11,1,10,1,0,1,0,0,10,1,12,0
0,0,1,0,14,0,0,1,0,0,10,1,2,0
0,1,17,5,10,1,0,1,0,0,10,1,9,0
1,0,15,3,1,1,0,1,0,0,10,1,8,0
0,0,16,2,9,0,0,1,0,0,10,1,9,0
0,1,15,0,8,0,0,1,0,2,4,1,1,1
0,1,15,3,11,0,0,1,0,3,13,1,11,1
0,0,15,1,9,1,0,1,0,1,11,1,10,0
0,1,11,0,14,1,0,1,0,1,8,1,10,0
0,0,15,3,11,0,0,1,0,1,10,1,9,1
0,0,14,0,1,0,0,0,0,0,11,1,9,0
0,2,17,3,2,0,0,1,0,0,1,1,12,1
0,0,11,1,13,0,0,1,0,0,10,1,11,0
0,1,11,1,14,0,0,1,0,0,13,1,12,1
1,0,14,2,10,0,0,1,0,2,12,1,10,1
1,0,16,3,10,1,1,0,0,0,11,1,12,0
0,0,11,1,9,0,0,1,0,1,12,1,0,0
0,0,11,2,12,1,1,0,0,0,10,1,13,1
0,0,15,3,9,0,0,1,0,1,11,1,0,0
1,2,11,0,1,0,0,0,0,2,11,1,1,0
0,0,15,0,1,0,0,0,0,1,10,1,0,0
1,0,1,0,8,0,0,1,0,1,12,1,1,0
0,1,1,0,2,0,0,1,0,0,0,1,4,1
1,0,16,0,0,1,0,0,0,0,11,1,0,0
1,0,15,3,10,1,0,1,0,0,9,1,12,0
0,0,0,0,1,1,0,0,0,2,9,1,9,1
0,2,15,0,10,1,0,0,0,0,11,1,8,0
0,0,15,0,1,0,0,0,0,0,11,1,0,0
1,1,14,2,10,0,0,1,0,0,14,1,11,0
0,0,11,0,1,0,0,1,0,1,11,1,1,0
0,1,14,1,12,0,0,1,0,2,11,1,13,1
0,0,0,0,12,1,0,0,0,3,10,1,8,1
0,1,11,1,11,1,0,1,0,0,8,1,9,0
0,0,15,2,9,0,0,1,0,0,11,1,10,0
0,0,14,0,8,0,0,0,0,1,11,1,1,0
0,1,15,1,14,0,0,1,0,0,14,1,11,1
0,0,15,1,8,0,0,1,0,1,11,1,1,1
0,2,15,3,11,0,0,1,0,1,13,1,9,1
0,2,15,3,13,0,0,1,0,2,13,1,14,1
1,1,11,1,13,0,0,1,0,3,10,1,10,1
0,1,15,0,0,0,0,0,0,1,8,1,1,0
0,0,14,1,13,0,0,1,0,0,9,1,13,0
1,0,11,1,9,0,0,1,0,0,9,1,0,0
0,0,15,0,8,0,0,0,0,1,10,1,10,0
0,0,7,3,10,0,0,1,0,0,11,1,10,0
0,0,16,0,0,0,0,0,0,0,8,1,0,0
1,0,1,0,8,0,0,1,0,2,13,1,9,0
0,0,17,5,9,1,0,1,0,0,10,0,0,0
0,0,1,0,12,1,0,0,0,3,10,1,12,1
0,0,17,0,1,0,0,0,0,0,12,1,0,0
0,1,14,2,11,1,0,0,0,2,11,1,8,1
0,1,11,1,8,1,0,1,0,2,11,1,9,0
1,1,11,1,8,0,0,1,0,2,11,1,9,0
1,0,14,2,11,0,0,1,0,0,13,1,13,0
0,0,15,3,10,0,0,1,0,0,14,1,8,1
0,1,14,2,12,0,0,1,0,0,11,1,11,1
0,0,11,1,11,1,0,1,0,0,10,1,8,0
0,0,1,0,13,1,0,1,0,1,11,1,15,1
0,0,15,3,12,0,0,1,0,0,10,1,14,0
0,2,14,2,12,0,0,1,0,3,10,1,12,1
0,0,15,3,12,1,0,1,0,2,10,1,14,0
0,1,1,0,12,1,0,1,0,0,12,0,8,1
1,0,14,2,13,0,0,1,0,0,11,1,11,0
1,0,15,3,8,1,0,1,0,0,1,1,10,0
0,0,1,1,12,1,0,0,0,0,10,1,14,0
0,1,15,0,1,1,0,0,0,2,11,1,0,0
0,1,11,1,10,0,0,1,0,2,11,1,10,1
0,0,1,0,8,0,0,1,0,0,13,1,10,0
0,2,15,3,12,0,0,1,0,2,13,1,9,0
0,0,15,3,8,0,0,1,0,1,11,1,9,0
0,0,11,1,11,0,0,1,0,0,13,1,13,0
1,0,0,0,11,1,0,0,0,1,11,1,0,0
0,0,14,2,15,0,0,1,0,0,8,1,12,0
1,0,11,0,8,0,0,0,0,0,12,1,1,0
1,0,14,2,15,0,0,1,0,0,13,1,12,1
0,2,14,2,11,0,0,1,0,3,12,1,13,1
1,0,0,0,10,0,0,0,0,0,11,1,11,0
0,0,14,1,11,0,0,1,0,0,11,1,10,1
1,0,16,0,8,0,0,0,0,0,11,1,0,0
0,0,11,0,10,0,0,0,0,1,11,1,10,0
0,0,11,1,8,1,0,1,0,1,11,1,1,0
0,0,1,0,13,0,0,1,0,0,11,1,9,0
0,2,0,0,1,1,0,0,0,1,11,1,9,0
0,1,16,4,12,0,0,1,0,0,12,1,1,0
1,1,1,0,8,1,0,1,0,2,12,1,9,0
0,1,15,0,8,0,0,0,0,2,10,1,9,0
0,1,11,1,9,0,0,1,0,1,12,1,8,1
0,1,16,4,12,0,0,1,0,2,11,1,13,1
0,0,15,0,0,0,0,0,0,1,9,1,1,0
0,0,1,0,13,1,0,1,0,0,11,1,8,0
0,0,16,4,12,1,0,1,0,0,1,1,14,0
0,0,3,7,13,0,0,1,0,0,3,1,0,0
0,1,0,0,0,1,0,0,0,1,8,1,0,0
0,2,1,0,9,0,0,1,0,3,12,1,9,1
0,0,14,2,8,0,0,1,0,0,11,1,10,0
0,1,1,0,12,1,0,1,0,0,11,1,14,0
0,0,1,0,12,1,0,1,0,0,10,1,13,0
0,0,16,3,10,0,0,1,0,0,12,1,12,0
0,0,3,8,13,0,0,1,0,0,11,1,14,0
0,0,16,0,1,0,0,0,0,1,10,1,9,0
0,0,11,1,10,0,0,1,0,0,10,1,12,0
1,0,15,3,11,0,0,1,0,0,11,1,8,0
0,0,11,1,11,0,0,1,0,0,11,1,13,0
0,1,15,0,1,0,0,0,0,1,11,1,9,0
0,1,11,1,10,0,0,1,0,2,13,1,10,0
0,2,1,0,9,0,0,1,0,3,14,1,11,1
0,0,1,0,12,1,0,1,0,1,14,1,14,0
0,0,14,1,10,0,0,1,0,1,12,1,12,0
1,0,16,4,12,0,0,1,0,0,10,1,12,0
0,1,15,0,10,1,0,1,0,2,9,1,9,0
0,0,19,2,8,0,0,1,0,0,10,1,8,0
0,1,1,0,8,1,0,1,0,2,11,1,0,0
0,2,14,2,12,0,0,1,0,3,15,1,9,1
0,0,3,0,1,0,0,0,0,0,13,1,9,0
1,1,11,1,8,0,0,1,0,0,11,1,1,0
1,0,18,0,9,0,0,1,0,2,10,1,9,0
0,0,15,3,11,0,0,1,0,0,13,1,13,0
0,1,1,1,11,1,0,0,0,2,13,1,13,1
1,0,0,0,1,0,0,0,0,1,10,1,0,0
0,0,15,2,12,1,0,1,0,3,9,1,13,0
0,0,11,1,10,0,0,1,0,0,12,1,1,1
0,0,2,5,12,1,0,1,0,0,11,1,14,0
0,0,11,1,10,0,0,1,0,2,1,1,12,0
0,0,1,1,15,1,1,0,0,0,8,1,2,0
0,0,14,0,1,0,0,0,0,1,10,1,8,0
1,1,11,1,9,0,0,1,0,0,12,1,9,0
0,1,15,0,0,0,0,0,0,1,11,1,8,0
0,0,11,0,14,0,0,1,0,0,9,1,9,0
1,1,15,3,11,0,0,1,0,1,4,0,12,1
0,0,11,1,10,0,0,1,0,1,11,1,11,0
1,0,14,2,8,0,0,1,0,0,11,1,1,0
1,0,11,0,1,1,0,0,0,1,15,1,8,0
1,0,1,0,1,0,0,1,0,1,15,1,0,0
1,1,1,0,9,0,0,1,0,1,15,1,11,0
0,1,11,1,8,1,0,1,0,2,8,1,10,0
0,0,14,2,11,0,0,1,0,0,12,1,1,0
1,0,16,3,10,0,0,1,0,0,12,1,12,0
1,0,18,6,9,1,0,1,0,0,8,1,0,0
0,0,1,1,13,1,1,0,1,2,10,1,8,1
0,1,16,4,11,0,0,1,0,2,11,1,11,1
0,1,14,2,11,0,0,1,0,2,11,1,13,1
0,2,16,2,15,0,0,1,0,0,12,1,15,1
1,0,1,0,8,1,0,1,0,1,10,1,10,0
0,1,14,2,12,0,0,1,0,1,12,1,11,1
1,0,16,0,8,0,0,0,0,2,10,1,1,0
1,0,17,6,11,1,1,0,0,0,1,1,13,0
1,1,0,0,8,0,0,0,0,2,10,1,10,1
1,1,18,6,11,0,0,1,0,1,11,1,13,0
0,1,14,2,14,0,0,1,0,0,11,1,8,0
0,0,11,1,10,0,0,1,0,0,15,1,0,0
0,0,14,0,1,1,0,0,0,0,12,1,8,0
0,1,11,1,8,0,0,1,0,1,3,1,1,0
0,0,14,2,13,0,0,1,0,0,14,1,11,0
0,1,11,0,9,1,0,0,0,2,11,1,11,0
1,0,2,0,0,1,0,0,0,0,9,1,8,0
1,1,1,0,9,0,0,1,0,2,13,1,11,1
1,0,14,2,11,1,1,0,0,1,9,1,13,0
0,0,15,0,1,1,0,0,0,1,8,1,8,0
0,1,1,0,12,0,0,1,0,2,13,1,9,1
1,0,11,1,8,0,0,1,0,1,11,1,10,1
0,1,15,3,10,1,0,1,0,0,11,1,12,0
1,0,11,1,8,1,0,1,0,2,11,1,0,0
0,1,18,3,11,1,0,1,0,3,13,1,12,1
0,1,1,1,14,1,1,0,0,3,10,1,14,1
1,0,16,4,11,0,0,1,0,1,10,1,13,1
0,0,14,2,12,0,0,1,0,0,10,1,13,0
1,0,1,0,12,0,0,1,0,0,11,1,14,0
0,0,19,7,10,0,0,1,0,0,11,1,12,0
0,0,14,2,9,0,0,1,0,0,10,1,8,0
1,1,11,1,8,0,0,1,0,1,12,1,0,0
0,0,11,1,9,0,0,1,0,2,10,1,9,0
0,0,15,3,11,0,0,1,0,0,14,1,9,0
0,1,14,2,10,1,0,1,0,2,10,1,12,1
1,1,2,9,10,0,0,1,0,0,11,1,0,0
0,0,11,1,9,0,0,1,0,0,13,1,11,0
1,0,1,0,1,0,0,0,0,0,12,1,0,0
0,0,0,0,2,1,1,0,0,0,12,1,3,0
0,0,14,0,1,0,0,0,0,1,10,1,9,0
0,0,15,2,13,0,0,1,0,0,13,1,15,0
0,0,16,3,14,0,0,1,0,0,9,1,1,0
0,2,2,2,13,1,0,1,0,0,14,1,15,0
0,0,11,1,12,0,0,1,0,0,14,1,10,0
1,0,16,4,9,0,0,1,0,1,12,1,10,1
0,0,15,4,11,1,0,0,0,0,9,1,9,0
1,0,15,3,10,1,0,1,0,1,0,1,0,0
1,0,14,2,10,1,0,1,0,0,13,1,12,0
0,0,15,0,1,0,0,0,0,2,10,1,9,0
0,0,14,2,12,1,0,1,0,0,13,1,14,0
0,1,16,4,10,0,0,1,0,0,13,1,9,1
1,0,14,2,10,0,0,1,0,1,10,1,12,0
1,2,0,0,8,1,0,0,0,0,11,1,10,0
0,0,18,5,14,0,0,1,0,0,12,1,0,0
0,0,18,0,8,0,0,0,0,2,11,1,8,0
1,0,0,0,12,0,0,0,0,1,10,1,9,1
0,0,1,0,8,1,0,1,0,1,11,1,9,0
1,1,14,2,13,0,0,1,0,0,11,1,14,0
1,0,11,0,1,0,0,0,0,1,11,1,0,0
0,1,16,1,1,1,0,1,0,0,14,1,9,0
1,0,11,1,8,0,0,1,0,1,14,1,0,1
1,0,0,0,13,0,1,0,0,0,10,1,0,0
0,0,11,1,1,0,0,1,0,0,11,1,0,0
0,0,1,1,12,1,1,0,0,2,12,1,9,1
0,0,14,2,12,0,0,1,0,0,11,1,14,0
1,0,1,1,12,1,0,0,0,3,10,1,10,1
0,1,1,0,11,0,0,0,0,3,13,1,0,1
0,1,14,2,11,1,0,1,0,2,11,1,10,0
1,0,11,1,8,0,0,1,0,1,10,1,10,1
1,0,18,1,13,1,1,0,0,0,10,1,15,0
0,3,11,1,13,1,0,1,0,3,8,1,15,1
0,0,15,3,9,0,0,1,0,0,10,1,0,0
0,2,14,2,10,0,0,1,0,0,11,1,11,0
0,1,14,2,10,0,0,1,0,2,14,1,12,0
1,0,15,0,11,1,0,1,0,0,2,1,12,0
0,1,16,3,11,0,0,1,0,0,10,1,8,1
0,1,17,4,11,0,0,1,0,0,15,1,9,1
0,1,14,2,10,0,0,1,0,0,11,1,9,1
0,0,14,2,11,0,0,1,0,0,10,1,10,0
1,1,1,0,15,0,0,1,0,0,13,1,2,1
1,0,14,1,13,0,0,1,0,0,11,1,15,0
1,0,17,0,0,0,0,0,0,0,2,1,8,0
0,1,17,0,8,1,0,0,0,1,9,1,1,0
0,2,1,0,10,1,0,1,0,3,12,1,1,1
1,0,15,1,10,1,0,0,0,0,0,1,1,0
0,0,0,0,5,0,1,0,0,0,10,1,12,1
0,0,16,0,8,1,0,0,0,1,10,1,10,0
0,0,0,0,14,0,1,0,0,0,11,1,2,0
0,0,1,0,13,1,0,0,0,2,8,1,15,0
0,0,14,2,10,0,0,1,0,0,11,1,1,0
0,0,15,3,9,0,0,1,0,1,12,1,11,0
1,0,14,0,0,0,0,0,0,0,9,0,0,0
0,0,14,2,14,0,0,1,0,1,11,1,12,0
0,0,16,4,10,0,0,1,0,1,11,1,8,0
1,0,14,0,9,0,0,0,0,1,11,1,0,1
0,0,1,1,12,1,0,0,0,0,8,1,12,0
0,2,14,2,9,1,0,1,0,2,9,1,11,1
0,0,11,0,11,1,0,0,0,2,10,1,13,0
1,0,15,3,12,0,0,1,0,0,12,1,0,1
0,0,11,1,10,0,0,1,0,0,12,1,1,1
0,1,15,2,13,0,0,1,0,0,10,0,15,1
0,1,11,1,12,1,0,1,0,0,14,1,13,1
0,1,15,3,12,0,0,1,0,0,2,1,9,1
0,1,18,3,13,0,0,1,0,2,10,1,14,1
1,1,1,0,9,1,0,1,0,2,10,1,0,0
0,0,16,2,2,0,0,1,0,0,8,1,3,0
1,1,15,3,11,1,0,1,0,0,8,1,9,0
1,1,14,2,11,0,0,1,0,0,12,1,12,0
0,3,14,2,11,0,0,1,0,0,11,1,1,1
0,0,18,1,8,1,1,0,0,0,10,1,0,0
0,0,17,3,12,0,0,1,0,0,10,1,14,1
0,0,15,3,10,0,0,1,0,0,13,1,8,1
0,1,1,0,8,0,0,1,0,0,13,1,1,0
1,1,14,0,8,0,0,0,0,3,12,1,10,1
0,0,15,3,12,0,0,1,0,0,10,1,10,1
1,1,1,0,13,0,0,1,0,0,11,1,15,0
0,2,14,2,11,0,0,1,0,2,13,1,13,1
0,0,14,2,12,0,0,1,0,0,10,1,10,0
0,0,1,0,13,1,0,1,0,0,10,1,14,0
0,0,16,4,9,0,0,1,0,0,12,1,9,0
0,1,11,1,12,0,0,1,0,1,11,1,14,1
0,0,15,3,11,1,0,1,0,0,11,1,1,0
0,1,14,2,9,0,0,1,0,2,10,1,11,1
0,0,17,5,12,0,0,1,0,0,10,1,13,0
0,0,14,3,12,1,0,0,0,0,10,1,13,1
0,2,14,2,9,1,0,1,0,2,8,1,10,1
0,0,15,0,8,0,0,0,0,0,11,1,0,0
0,0,1,1,13,1,1,0,0,0,11,1,9,0
0,0,14,2,8,0,0,1,0,0,13,1,10,0
1,0,14,2,9,0,0,1,0,0,14,1,9,0
0,0,14,2,13,1,0,1,0,1,9,1,14,0
1,0,19,0,1,0,0,0,0,0,12,1,1,0
1,1,15,3,10,1,0,1,0,1,11,1,8,0
0,0,15,0,1,0,0,0,0,0,11,1,9,0
0,1,14,2,14,0,0,1,0,1,9,1,15,0
1,0,16,4,13,1,0,1,0,0,11,1,10,0
0,0,11,1,9,0,0,1,0,0,13,1,1,0
1,0,0,0,9,0,0,0,0,1,1,1,1,0
0,0,0,0,8,0,0,0,0,2,10,1,1,0
1,0,17,5,10,1,0,1,0,1,1,1,9,0
1,2,14,2,12,1,0,1,0,3,9,1,0,1
0,0,1,0,14,0,0,1,0,0,15,1,15,0
0,0,11,1,13,1,0,1,0,0,11,1,9,0
0,0,14,3,14,1,1,0,0,0,11,1,10,0
0,0,20,8,9,0,0,1,0,0,11,1,11,0
0,1,11,0,9,0,0,0,0,2,10,1,11,1
0,1,1,1,11,1,1,0,0,2,12,1,13,1
0,1,15,0,8,0,0,0,0,1,10,1,8,0
0,0,14,0,9,0,0,0,0,1,12,1,10,0
0,1,14,2,10,0,0,1,0,0,10,1,11,0
0,1,15,3,10,1,0,1,0,1,15,1,12,0
0,0,14,2,8,0,0,1,0,0,14,1,1,0
0,0,15,3,9,0,0,1,0,0,10,1,9,0
1,1,15,3,13,0,0,1,0,0,12,1,14,1
0,1,14,0,12,0,0,0,0,0,13,1,12,1
1,0,14,0,8,0,0,0,0,0,11,1,10,0
0,1,1,0,13,0,0,1,0,3,1,1,9,1
0,0,15,3,12,0,0,1,0,0,10,1,13,0
0,0,14,2,9,0,0,1,0,1,11,1,1,0
0,0,15,3,12,1,0,1,0,0,10,1,13,0
0,1,11,1,10,1,0,1,0,3,1,1,10,1
1,0,15,3,9,0,0,1,0,0,11,1,11,0
0,0,1,0,2,1,0,1,0,0,0,1,12,0
1,0,11,0,8,1,0,0,0,0,9,1,9,0
1,0,14,2,12,1,1,0,0,0,8,1,14,0
0,0,14,2,12,0,0,1,0,2,10,1,14,0
0,0,1,0,9,0,0,1,0,1,13,1,1,0
0,0,14,2,13,0,0,1,0,0,10,1,9,0
0,1,14,2,12,0,0,1,0,0,9,1,10,0
1,0,11,1,10,0,0,1,0,1,14,1,12,0
0,0,14,0,9,0,0,0,0,2,11,1,10,1
0,0,15,3,10,1,0,1,0,0,10,1,0,0
0,2,16,3,9,0,0,1,0,3,10,1,11,0
0,2,15,3,10,1,0,1,0,3,12,1,12,1
0,2,14,2,9,1,0,1,0,3,0,1,11,1
0,0,14,0,0,0,0,0,0,0,1,1,1,0
0,0,15,3,10,0,0,1,0,0,4,1,12,0
0,1,14,2,11,1,0,1,0,3,8,1,12,0
0,0,0,0,3,0,1,0,0,0,12,1,8,0
1,0,11,1,12,0,0,1,0,1,12,1,14,0
0,0,11,1,9,1,0,1,0,0,9,1,9,0
0,1,15,2,9,0,0,0,0,0,2,1,1,0
0,1,14,1,15,1,0,1,0,1,14,1,2,1
0,1,14,2,11,0,0,1,0,1,12,1,12,0
0,0,15,0,9,0,0,0,0,0,14,1,0,0
0,1,11,1,11,1,0,1,0,1,0,1,11,1
1,1,14,0,0,0,0,0,0,1,14,1,1,0
1,0,11,1,9,1,0,1,0,0,13,1,10,0
0,0,18,5,12,1,1,0,0,0,8,0,14,0
0,0,11,1,9,1,0,1,0,2,11,1,11,0
1,0,19,4,10,1,0,1,0,0,13,1,12,0
0,0,0,0,15,0,1,0,0,0,14,1,3,0
0,0,14,2,12,0,0,1,0,0,12,1,13,1
1,0,15,1,14,1,0,1,0,0,3,1,2,0
0,1,19,5,14,0,1,0,0,0,11,1,12,0
0,0,15,3,10,0,0,1,0,0,15,1,1,1
0,0,20,1,11,1,0,1,0,0,11,1,8,0
0,1,16,4,11,0,0,1,0,2,9,1,12,1
0,0,14,2,10,1,0,1,0,0,9,1,8,0
1,1,14,2,10,0,0,1,0,1,10,1,12,0
1,0,20,3,12,0,0,1,0,0,11,1,14,0
0,0,17,0,1,0,0,0,0,1,11,1,9,0
0,1,11,1,8,0,0,1,0,1,11,1,8,0
0,0,11,2,15,0,1,0,0,0,10,1,10,1
0,1,16,0,1,1,0,0,0,2,9,1,9,0
0,3,11,1,13,1,0,1,0,0,0,1,11,0
0,3,1,0,15,0,0,1,0,2,10,1,13,1
0,0,14,0,0,1,0,0,1,1,8,1,1,0
0,1,16,1,8,0,0,1,0,1,12,1,0,0
0,0,11,0,1,0,0,0,0,1,10,1,0,0
0,0,11,1,9,0,0,1,0,0,11,1,10,0
1,1,1,0,15,0,0,1,0,1,13,1,14,1
0,0,15,4,12,1,1,0,0,2,10,1,9,1
0,2,0,0,14,1,0,0,1,0,10,0,14,0
0,0,1,0,11,1,0,1,0,1,8,1,13,0
1,0,1,0,13,0,0,1,0,0,13,1,14,0
1,0,14,2,8,0,0,1,0,0,13,1,10,0
0,0,2,0,0,1,0,0,0,0,8,1,8,0
0,0,15,3,12,1,1,0,0,2,9,1,9,1
1,0,14,1,15,0,1,0,0,0,11,1,9,0
0,0,14,0,9,0,0,0,0,0,11,1,1,0
0,0,14,2,13,1,0,1,0,2,8,1,15,0
1,0,14,2,13,0,0,1,0,0,10,1,15,0
0,2,14,2,14,0,0,1,0,0,12,1,14,1
0,0,15,3,10,1,0,1,0,2,12,1,12,1
1,1,1,0,12,1,0,1,0,2,10,1,14,1
1,0,15,3,11,1,0,1,0,3,10,1,9,1
0,0,15,3,11,1,0,1,0,3,3,0,13,0
0,1,14,2,8,0,0,1,0,1,10,1,10,0
0,0,11,0,10,0,0,1,0,0,11,1,9,0
1,0,11,1,14,0,0,1,0,0,11,1,12,1
0,0,1,0,8,1,0,0,0,3,10,1,10,1
0,0,1,0,9,1,0,1,0,2,8,1,10,0
0,1,14,2,14,0,0,1,0,1,10,1,12,1
0,1,11,1,14,0,0,1,0,0,12,1,2,1
1,1,1,0,9,0,0,0,0,1,12,1,8,0
1,0,14,0,9,1,0,0,0,2,11,1,9,0
1,1,14,2,10,1,0,1,0,1,11,1,12,0
0,0,1,0,9,0,0,0,0,0,10,1,9,0
0,1,14,0,0,0,0,0,0,1,1,1,8,0
1,1,15,2,13,0,0,1,0,0,15,1,10,1
1,1,1,0,12,0,0,1,0,3,10,1,1,1
1,1,0,0,11,1,0,0,0,3,11,1,12,1
0,1,16,0,8,1,0,0,0,2,10,1,1,0
1,0,11,0,8,0,0,0,0,0,12,1,10,0
0,0,11,1,9,1,0,1,0,1,10,1,8,0
1,0,11,1,11,0,0,1,0,0,11,1,11,1
1,0,14,2,9,0,0,1,0,2,11,1,1,1
1,1,11,1,12,1,0,1,0,1,11,1,0,0
1,1,11,1,1,1,0,1,0,2,8,1,9,0
0,0,14,0,13,0,1,0,0,0,10,1,15,0
0,0,3,9,12,0,0,1,0,0,13,1,8,0
0,0,16,0,8,1,0,0,0,1,11,1,9,0
0,0,20,3,13,1,1,0,0,0,10,1,9,0
0,0,1,0,12,1,0,1,0,0,12,1,14,0
0,0,18,6,9,1,1,0,0,0,10,1,11,0
0,0,11,0,14,1,0,0,0,1,8,1,12,0
1,0,19,7,12,0,0,1,0,0,11,1,14,0
0,0,1,0,12,0,0,1,0,0,11,1,10,1
0,1,16,4,11,0,0,1,0,1,13,1,9,0
1,2,0,0,9,0,0,0,0,3,12,1,11,1
1,0,15,3,12,0,0,1,0,1,11,1,9,0
0,0,1,0,13,1,0,1,0,0,10,1,15,0
1,1,18,0,1,0,0,0,0,1,10,1,9,0
0,1,11,1,13,0,0,1,0,2,10,1,15,1
0,2,18,4,11,0,0,1,0,3,11,1,13,1
0,0,0,0,1,1,0,0,0,1,10,1,9,0
0,2,11,0,9,1,0,0,0,3,10,1,11,1
1,0,16,3,11,0,0,1,0,2,11,1,12,0
0,1,0,0,11,0,1,0,0,3,10,1,8,1
0,0,15,0,9,1,0,0,0,0,10,1,8,0
0,0,11,1,1,1,0,1,0,1,11,1,1,0
0,0,14,2,11,0,0,1,0,0,11,1,13,0
0,1,11,1,10,0,0,1,0,0,12,1,12,0
0,0,17,0,8,0,0,0,0,2,1,1,9,1
0,4,18,0,14,0,0,0,0,2,10,1,15,0
1,0,16,4,9,0,0,1,0,0,10,1,10,0
0,0,14,2,12,0,0,1,0,0,10,1,13,0
0,0,14,2,9,1,1,0,0,1,14,1,0,0
0,0,15,1,9,0,0,1,0,1,11,1,10,0
0,2,1,0,11,0,0,1,0,2,10,1,13,1
0,0,11,1,12,1,1,0,0,0,11,1,11,0
0,1,15,3,9,0,0,1,0,1,14,1,10,0
0,1,18,0,0,0,0,0,0,0,3,1,8,0
0,0,14,2,11,1,1,0,0,0,11,1,13,0
0,0,15,0,1,0,0,1,0,0,12,1,9,0
1,0,11,2,8,1,1,0,0,0,14,1,1,0
0,1,18,4,12,0,0,1,0,0,10,1,13,0
0,1,16,0,8,0,0,1,0,2,10,1,9,0
0,0,3,9,11,0,0,1,0,0,10,1,8,0
0,1,1,0,10,1,0,1,0,2,10,1,12,1
0,0,1,0,10,1,0,1,0,0,13,1,12,0
0,0,4,3,14,1,1,0,0,0,14,1,2,0
0,1,14,1,9,1,0,1,0,1,11,1,1,1
1,0,1,0,10,1,0,0,0,1,13,1,8,1
0,1,11,1,11,1,0,1,0,0,10,1,12,0
0,1,11,1,13,0,0,1,0,1,10,1,10,1
0,0,16,3,9,1,0,1,0,0,9,1,1,0
0,0,17,1,9,1,0,0,0,2,11,1,9,0
0,1,14,2,11,1,0,1,0,1,8,1,8,0
0,2,14,0,11,0,0,0,0,3,10,1,13,1
0,0,11,1,10,1,1,0,0,0,6,1,10,0
0,0,1,0,9,0,0,1,0,0,10,1,11,0
0,1,15,3,13,0,0,1,0,0,10,1,12,1
0,0,19,3,15,0,0,1,0,0,1,1,14,0
0,1,14,2,12,1,0,1,0,0,13,1,10,0
1,0,14,0,8,0,0,0,0,1,11,1,9,0
1,0,14,2,10,0,0,1,0,0,9,1,12,0
0,0,0,0,4,1,1,0,0,0,0,1,6,0
1,0,15,0,10,1,0,0,0,2,9,1,8,0
0,1,15,1,11,1,0,0,0,0,11,1,1,0
0,0,11,0,1,0,0,0,0,1,11,1,9,0
1,1,14,2,15,1,1,0,0,0,1,1,2,0
0,1,0,0,1,0,0,0,0,0,13,1,9,0
0,1,14,2,13,1,0,1,0,0,14,1,14,0
0,0,4,0,1,0,0,0,0,0,10,1,9,0
1,0,17,0,8,0,0,0,0,0,12,1,10,0
0,0,0,0,14,0,1,0,0,1,12,1,1,0
0,2,14,2,10,0,0,1,0,2,13,1,12,1
0,1,16,0,1,0,0,0,0,2,13,1,9,0
1,0,0,0,9,0,0,0,0,0,11,1,10,0
0,0,16,1,9,1,0,1,0,1,11,1,10,0
1,0,17,4,13,1,0,1,0,0,10,1,15,0
0,0,14,2,11,0,0,1,0,0,14,1,0,0
0,1,1,0,13,1,0,1,0,0,10,1,14,0
